# smaS_period smaL_period rsi_period rsi_top rsi_bot
Value:      10000, Params: [41, 150, 28, 88, 15]
Value:      15608, Params: [90, 227, 61, 71, 40]
Value:      16342, Params: [180, 51, 31, 73, 31]
Value:      10000, Params: [29, 130, 73, 82, 38]
Value:      10000, Params: [107, 58, 96, 80, 28]
Value:      12563, Params: [56, 88, 28, 60, 40]
Value:      16695, Params: [182, 63, 38, 62, 39]
Value:      10000, Params: [139, 34, 32, 81, 22]
Value:      19372, Params: [53, 169, 25, 63, 29]
Value:      17628, Params: [164, 157, 54, 63, 35]
Value:      10000, Params: [72, 189, 27, 71, 18]
Value:      14002, Params: [40, 265, 15, 69, 33]
Value:      21223, Params: [141, 179, 30, 85, 31]
Value:      17028, Params: [129, 298, 34, 72, 33]
Value:  -99999999, Params: [158.11313405902715, 291.123354073801, 99, 87, 35]
Value:      10000, Params: [78, 96, 41, 70, 21]
Value:      23304, Params: [34, 108, 12, 83, 23]
Value:      10255, Params: [73, 186, 11, 68, 13]
Value:      18325, Params: [90, 177, 56, 89, 37]
Value:      14002, Params: [40, 265, 15, 69, 33]
Value:      12450, Params: [72, 157, 54, 63, 35]
Value:      10000, Params: [79, 246, 61, 82, 16]
Value:      14207, Params: [53, 34, 32, 81, 29]
Value:      11043, Params: [28, 298, 16, 78, 18]
Value:      10461, Params: [21, 87, 15, 77, 17]
Value:      20039, Params: [28, 175, 16, 78, 18]
Value:      24249, Params: [200, 298, 99, 61, 39]
Value:      18527, Params: [59, 194, 32, 66, 36]
Value:      10000, Params: [91, 59, 51, 65, 19]
Value:      10000, Params: [40, 265, 69, 74, 22]
Value:       9335, Params: [137, 240, 15, 69, 33]
Value:      10000, Params: [89, 175, 99, 61, 28]
Value:      18420, Params: [200, 92, 12, 60, 39]
Value:      17484, Params: [60, 213, 16, 83, 36]
Value:  -99999999, Params: [85.32297376134575, 276, 18, 81, 16]
Value:      14294, Params: [144, 169, 18, 62, 27]
Value:      10000, Params: [32, 75, 76, 69, 13]
Value:      10000, Params: [118, 30, 70, 62, 29]
Value:      13029, Params: [36, 63, 16, 81, 38]
Value:      12703, Params: [79, 74, 10, 90, 15]
Value:      10000, Params: [154, 56, 36, 61, 20]
Value:      12981, Params: [145, 176, 37, 71, 30]
Value:      16366, Params: [90, 186, 11, 68, 37]
Value:      10000, Params: [94, 143, 65, 69, 34]
Value:      10000, Params: [89, 158, 98, 79, 21]
Value:      10000, Params: [65, 130, 48, 78, 16]
Value:      12880, Params: [101, 249, 41, 69, 30]
Value:      10000, Params: [135, 160, 70, 66, 19]
Value:      10000, Params: [119, 135, 55, 86, 14]
Value:      18607, Params: [154, 74, 10, 90, 30]
Value:      10000, Params: [145, 176, 37, 71, 15]
Value:      20663, Params: [90, 227, 28, 66, 39]
Value:      16734, Params: [23, 262, 61, 71, 40]
Value:      10000, Params: [90, 210, 33, 80, 13]
Value:      10000, Params: [40, 159, 25, 90, 18]
Value:      25737, Params: [56, 40, 24, 83, 37]
Value:      10000, Params: [94, 143, 65, 79, 21]
Value:      16823, Params: [200, 179, 30, 85, 39]
Value:      10000, Params: [141, 175, 99, 61, 31]
Value:      10000, Params: [90, 227, 61, 71, 34]
Value:      19444, Params: [143, 128, 100, 66, 40]
Value:      10000, Params: [91, 59, 43, 69, 19]
Value:      10000, Params: [100, 177, 51, 66, 36]
Value:      10000, Params: [43, 243, 71, 85, 32]
Value:      10000, Params: [108, 190, 34, 72, 22]
Value:       9203, Params: [140, 212, 12, 60, 40]
Value:      10542, Params: [56, 88, 28, 71, 28]
Value:      10000, Params: [47, 83, 29, 78, 10]
Value:      10000, Params: [81, 273, 62, 78, 30]
Value:      13351, Params: [72, 157, 57, 73, 37]
Value:      17605, Params: [147, 128, 54, 63, 35]
Value:      10000, Params: [78, 179, 30, 83, 21]
Value:      16229, Params: [141, 108, 12, 85, 31]
Value:      39650, Params: [63, 47, 42, 70, 37]
Value:      39650, Params: [63, 47, 42, 70, 37]
Value:      20210, Params: [145, 176, 37, 71, 32.757462430851305]
Value:      11910, Params: [60, 213, 18, 81, 16]
Value:      29230, Params: [31, 166, 45, 74, 36]
Value:      10000, Params: [59, 194, 32, 65, 13]
Value:      20997, Params: [154, 74, 34, 72, 33]
Value:       9341, Params: [129, 298, 10, 90, 15]
